rowCol,hw_len,rd_len,num_intersection
398,'(11, 19)',0.0,35460.786014,101.0
399,'(11, 20)',0.0,59681.36772540001,255.0
400,'(11, 21)',0.0,61310.260315,257.0
401,'(11, 22)',241.03066454700001,29452.8014378,52.0
402,'(11, 23)',0.0,37779.9272835,117.0
403,'(11, 24)',0.0,28289.747819,85.0
404,'(11, 25)',0.0,18585.8563999,27.0
405,'(11, 26)',1221.47937128,18738.6295309,35.0
406,'(11, 27)',2381.14327507,21303.756525200002,14.0
407,'(11, 28)',3432.47674568,14830.556300400001,5.0
408,'(11, 29)',3414.85885695,12009.779497700001,7.0
409,'(11, 30)',0.0,7566.53459009,4.0
410,'(11, 31)',0.0,12597.2579123,13.0
411,'(11, 32)',0.0,8793.19718066,7.0
412,'(11, 33)',0.0,363.413612208,0.0
413,'(11, 34)',0.0,9475.66276397,4.0
414,'(11, 35)',0.0,4278.92830389,2.0
415,'(11, 36)',0.0,4250.88301058,1.0
416,'(11, 37)',0.0,8709.183656799998,1.0
417,'(11, 38)',0.0,7536.87251315,1.0
418,'(12, 1)',0.0,7116.33909671,2.0
419,'(12, 2)',0.0,486.392516623,0.0
420,'(12, 3)',0.0,3783.8729695,0.0
421,'(12, 4)',0.0,6115.46597117,4.0
422,'(12, 5)',0.0,5602.89236378,3.0
423,'(12, 6)',0.0,6119.56160955,0.0
424,'(12, 7)',0.0,6606.43492836,2.0
425,'(12, 8)',0.0,12404.275448100001,15.0
426,'(12, 9)',0.0,8988.96118072,10.0
427,'(12, 10)',0.0,20197.455939099997,29.0
428,'(12, 11)',0.0,22996.197903099997,42.0
429,'(12, 12)',0.0,12394.501579,2.0
430,'(12, 13)',0.0,22657.6333849,37.0
431,'(12, 14)',0.0,48837.079872099996,153.0
433,'(12, 16)',0.0,46529.618369699994,139.0
434,'(12, 17)',0.0,36722.1288118,67.0
435,'(12, 18)',123.679383444,18479.529113599998,23.0
436,'(12, 19)',614.3395088569999,17636.7878467,24.0
